هندی,شامان,اندازه و پیمانه ، نام دهی در شهر دامغان,girl,šāmān
کردی,شانا,باد ملایم,girl,šānā
فارسی,شاندیز,نام روستایی در نزدیکی مشهد,boygirl,šāndiz
عربی-ترکی,شانلی,شان(عربی) + لی( ترکی)، پرافتخار، مشهور، شایان تحسین,boy,šānli
فارسی,شاهپور,شاپور,boy,šāhpur
عربی,شاهد,زیبارو، محبوب، معشوق,boy,šāhed
فارسی,شاهرخ,آن که چهره ای با هیبت و شکوه چون شاه دارد ، نام پسر امیرتیمور پادشاه تیموری,boy,šāh rox
فارسی,شاهنده,شاینده ، نیکوکار، صالح، لقب بهرام پسر هرمز پادشاه ساسانی,boygirl,šāhande
فارسی,شاهیده,پارسا، پرهیزکار، نیکوکار,boygirl,šāhide
فارسی,شاهین,پرنده شکاری,boy,šāhin
فارسی,شاور,شاپور، شاه پور، پسر شاه، شاهزاده، از شخصیتهای شاهنامه، نام دلاوری گرانمایه و بارسالار فریدون پادشاه پیشدادی، همچنین نام چندتن از پادشاهان و پهلوانان ایرانی در شاهنامه,boy,šāvor
فارسی,شاوگ,نام پادشاه کوشان در زمان خسروپرویز پادشاه ساسانی,boy,šāvag
عربی,شاکر,شکرگزار ، کسی که در حال شکرکردن است،معمولامنظور شکرگزاری در برابر خداوند است,boy,šāker
فارسی,شایا,شایان,girl,šāyā
فارسی,شایان,سزاوار، شایسته، ممکن، مقدور,boy,šāyān
فارسی,شایسته,سزاوار، لایق و درخور,girl,šāyeste
فارسی,شایگان,مرد بزرگ - شایسته و شایان,boy,šāy(e)gān
کردی,شاین,بر وزن فاعل ، شاهدانه,girl,šāyen
فارسی,شاینا,شاهدانه,boygirl,šāynā
فارسی,شایورد,شادورد,boy,šāyvard
عربی,شباب,جوانی,boygirl,šabāb
فارسی,شباهنگ,مرغ سحر، بلبل، ستاره ای که پیش از صبح طلوع می کند,girl,šabāhang
فارسی,شباویز,مرغ حق,boy,šabāviz
فارسی,شبنم,قطره ای که شب روی برگ گل و گیاه می نشیند، ژاله,girl,šabnam
عبری,شبیر,نام پسر هارون از پیامبران بنی اسرائیل,boy,šobayr
عربی,شراره,درخشش، روشنی، جرقه,girl,šarāre
عربی,شرافت,بزرگ منشی، ارزشمندی,girl,še(a)rāfat
عربی,شرف,بزرگواری، برتری,boy,šaraf
فارسی,شرمین,با شرم، با حیا، محجوب,girl,šarmin
فارسی,شرمین دخت,دختر باحیا و محجوب,girl,šarmin doxt
فارسی,شرمینه,شرمین,girl,šarmine
فارسی,شروان,نام سرزمینی در جنوب شرقی قفقاز,boy,šarvān
فارسی,شروین,نام یکی از فرزندان ملک کیوس برادر انوشیروان پادشاه ساسانی ، نام یکی از سرداران معاصر شاپور ذوالاکتاف پادشاه ساسانی، نام سلسله جبالی در نزدیکی دیلم و گیلان,boygirl,šarvin
عربی,شریف,ارزشمند، عالی، سید، ارجمند، بزرگوار، نام کوهی در عربستان,boy,šarif
عربی,شریفه,مؤنث شریف ، ارزشمند، عالی، سید، ارجمند,girl,šarife
عربی,شعله,زبانه و درخشش آتش، فروغ، روشنی,girl,šoele
فارسی,شعیا,اشعیا ، نام یکی از پیامبران بنی اسرائیل که نسبش به سلیمان نبی می رسد.,boy,šaeiyā
عبری,شعیب,توشه دان، نام پدر همسر موسی(ع)، نام کوهی در یمن,boy,šoeayb
عربی,شفا,بهبود یافتن از بیماری، تندرستی,boy,ša(e)fā
عربی,شفق,سرخی افق پس از غروب آفتاب,boygirl,šafaq
عربی,شفیع,شفاعت کننده، پایمرد,boy,šafie
عربی,شفیعه,مؤنث شفیع، شفاعت کننده,girl,šafiee
عربی,شفیقه,مؤنث شفیق،مهربان,girl,šafiqe
عربی,شقایق,گلی سرخ رنگ با چهار گلبرگ که در قاعده گلبرکگهایش لکه سیاهی هست,girl,šaqāyeq
کردی,شلیر,به فتح شین ، شلیل ، میوه ای خوشبو گوارا و آبدار شبیه شفتآلو و هلو,girl,šalir
عربی,شمایل,خوبیها و خصلتهای نیکو و پسندیده، شکل و صورت,girl,šamāyel
عربی,شمس,خورشید، نام بتی در قدیم، نام سوره ای در قرآن کریم,boy,šams
عربی-فارسی,شمسا,شمس(عربی) + ا (فارسی)،منسوب یه خورشید,girl,šamsā
عربی-فارسی,شمسی,شمس(عربی) + ی ( فارسی) مرکب از شمس( خورشید) + یای نسبت فارسی,girl,šamsi
فارسی,شمشاد,درختی همیشه سبز، شخص خوش قد و قامت,girl,šemšād
فارسی,شمیرا,نام عمه شیرین در منظومه خسروشیرین,girl,šomirā
عربی,شمیس,مصغر شمس,girl,šamis
اوستایی-پهلوی,شمیسا,شمسا ، خورشید ، نور و روشنایی در زند و پازند,girl,šamisā
عربی-فارسی,شمیلا,شمیل(عربی) + ا(فارسی) ، منسوب به شمیل، نسیم و باد شمال,girl,šomilā
عربی,شمیم,بوی خوش,girl,šamim
عربی,شمیمه,واحد شمیم، یک بوی خوش,girl,šamime
فارسی,شناسا,آگاه و مطلع,girl,šenāsā
فارسی,شنتیا,فاتح پیروز از القاب حضرت علی,boy,šantiyā
فارسی,شه گل,شاهگل,girl,šah gol
عربی,شهاب,جاه و جلال، عظمت، بزرگی,boygirl,ša(e)hāb
فارسی,شهباز,شاه باز نوعی باز سفید رنگ و شکاری,boy,šahbāz
فارسی,شهبال,بزرگترین پر پرنده,boy,šahbāl
فارسی,شهپر,شاه پر ، هر یک از پرهای اصلی بال پرندگان، بال بزرگ، شهبال,girl,šahpar
فارسی,شهداد,داده شاه، نام بخشی از شهرستان کرمان، نام رودی در کرمان,boy,šahdād
فارسی,شهدخت,شاهدخت,girl,šah doxt
فارسی,شهراد,شاه بخشنده,boy,šah rād
فارسی,شهراز,راز بزرگ ، راز شکوهمند,girl,šah rāz
فارسی,شهرام,شاه شاد و خوشحال,boy,šahrām
فارسی,شهران,از شخصیتهای شاهنامه، نام یکی از خردمندان ایرانی در زمان یزدگرد پادشاه ساسانی,boy,šahrān
فارسی,شهربانو,ملکه، بانوی شهر، نام یکی از دختران یزدگرد پادشاه ساسانی و همسر حسین(ع),girl,šahr bānu
فارسی,شهرخ,شاهرخ,boy,šah rox
فارسی,شهرداد,نام قدیم شهر اهواز,boy,šahr dād
فارسی,شهرزاد,زاده شهر، نام دختری زیبا که داستانهای هزار و یک شب از زبان او نقل شده است,girl,šahr zād
فارسی,شهرنوش,مرکب از شهر+ نوش( عسل) یا نوش از مصدر نوشیدن( نیوشیدن),boygirl,šahr nuš
عربی,شهره,مشهور، نامدار و نامور,girl,šohre
فارسی,شهروز,شاه روزگار یا داری بخت و روز شاه، نام سازی، نام شهری که خسروپرویز پادشاه ساسانی بنا کرد,boy,šah ruz
فارسی,شهریار,پادشاه، شاه، فرمانروا، حاکم، از شخصیتهای شاهنامه، نام یکی از چهار پسر شیرین و خسروپرویز پادشاه ساسانی,boy,šahr(i)yār
فارسی,شهزاد,شاهزاده ، فرزند شاه یا از نسل شاه ، عنوانی برای امام زاده ها,girl,šah zād
عربی,شهلا,دارای رنگ سیاه چون رنگ چشم میش، رنگ میشی، زیبا و فریبنده(چشم)، نوعی نرگس که حلقه وسط آن سرخ یا بنفش است,girl,šahlā
فارسی,شهناز,موجب فخر و نازش شاه، نام یکی از لحنهای قدیم موسیقی ایرانی، نام یکی از گوشه های موسیقی ایرانی،نام خواهر جمشید پادشاه پیشدادی,girl,šah nāz
فارسی,شهنام,دارای نام شاهانه,boy,šah nām
فارسی,شهیار,یاور و کمک کننده شاه، نام یکی از دانشمند زرتشتی در قرن یازدهم یزگردی,boy,šah yār
عربی,شهیره,بانوی مشهور ، دختر نامدار,girl,šahire
فارسی,شهین,مرکب از شه( شاه) + ین( پسوند نسبت),girl,šahin
کردی,شوان,گله بان، چوپان,boy,šo(a)vān
فارسی,شورانگیز,هیجان انگیز,girl,šurangiz
فارسی,شوکا,در گویش مازندران آهو,girl,šukā
عربی,شوکت,جاه و جلال، عظمت، بزرگی,boygirl,šo(w)kat
عربی,شکرالله,سپاس خد ارا,boy,šokrollāh
فارسی-عربی,شکرانه,شکر(عربی) + انه(فارسی) شکرگزاری، سپاسگزاری,girl,šokrāne
فارسی,شکفته,باز شده، شاداب، تازه، خندان,girl,šekofte
عربی,شکور,بسیار سپاسگزار، از نامهای خداوند,boy,šakur
فارسی,شکوفا,شکفته شده، غنچه ای که باز شده است، رشد یافته,girl,šo(e)kufā
فارسی,شکوفه,گل درخشان میوه دار,girl,šo(e)kufe
فارسی,شکوه,شأن، حشمت، بزرگی، هیبت، وقار,girl,šokuh
فارسی,شکوهنده,با شکوه، دارنده شکوه و جلال,girl,še(o)kuhande
فارسی,شکوهه,جمال، زیبایی,girl,šokuhe
فارسی,شکیب,تحمل، بردباری، آرام و صبر,boy,ša(e)kib
فارسی,شکیبا,صبور و بردبار,girl,ša(e)kibā
فارسی-عربی,شکیلا,شکیل(عربی) + ا (فارسی) دارای شکل زیبا,girl,šakilā
فارسی,شیبا,شیوا آشفته، پریشان,girl,šibā
عبری,شیث,نام سومین پسر آدم و حوا که به عقیده مسلمانان مقام نبوت داشت,boy,šeys
آرامی,شیدا,عاشق، شیفته، دلداده,girl,šeydā
فارسی,شیدرخ,خورشید رخ، زیبا رو، بانویی که چهره اش چون خوشید درخشان است.,girl,šid rox
فارسی,شیده,روشنایی، خورشید، از شخصیتهای شاهنامه، نام پسر افراسیاب تورانی,girl,šide
فارسی,شیدوش,از شخصیتهای شاهنامه، نام دلاوری جنگاور در دربار فریدون پادشاه پیشدادی، نیز نام پسر گودرز پهلوان ایرانی,boy,šidvaš
فارسی,شیرزاد,زاده شیر، شجاع، طبق بعضی از نسخه های شاهنامه نام جارچی انوشیروان پادشاه ساسانی,boy,šir zād
فارسی,شیرو,از شخصیتهای شاهنامه، و بنا به بعضی از نسخه های شاهنامه، نام یکی از پسران گشتاسپ پادشاه کیانی,boy,širu
فارسی,شیرویه,شکوهمند و صاحب شأن و شوکت، شجاع و دلیر، نام چندتن از شخصیتهای شاهنامه از جمله نام پسر خسروپرویز پادشاه ساسانی,boy,širuye
فارسی,شیرین,مطبوع، دلنشین، زیبا، عزیز، گرامی، از شخصیتهای شاهنامه، نام همسر خسروپرویز پادشاه ساسانی,girl,širin
فارسی,شیفته,عاشق، مجنون، دیوانه، مجذوب,girl,šifte
هندی,شیلا,از نامهای متداول هندی,girl,šilā
فارسی,شیلان,چیلان، عناب,girl,šilān
کردی,شیلر,ناحیه ای مرزی در شمال شرقی عراق در مجاورت استان کردستان ایران,girl,šiler
عربی,شیما,زنی که روی چانه اش خال دارد ، زن زیبای عرب، نام دختر حلیمه سعدیه دایه پیامبر(ص),girl,šimā
فارسی,شینا,شناوری - سعی و کوشش جد وجهد,girl,šinā
فارسی,شیوا,فصیح، بلیغ,girl,šivā
فارسی,شیوه,راه روش,boy,šive
عربی,صائب,راست و درست، رسا، رساننده، نام شاعر نامدار قرن یازدهم در دوره صفویه(صائب تبریزی),boy,sā’eb
عربی,صابر,صبور، شکیبا، از نامهای خداوند، نام شاعر نامدار قرن ششم، ادیب صابر,boy,sāber
عربی,صابره,مؤنث صابر,girl,sābere
عربی,صابرین,جمع صابر ، بانوی صبور و شکیبا,girl,sāberin
عربی,صاحب,دارنده، مالک، دارا،سرور،همنشین، یار,boy,sāheb
عربی,صادق,راستگو،راست و درست، راستین،نام امام امام ششم شیعیان,boy,sādeq
عربی,صارم,شمشیر تیز، قطع کننده، برنده، مرد دلیر، دلاور,boy,sārem
عربی,صاعد,بالارونده، صعودکننده، نام یکی از مردان افسانه ای عرب باستان,boy,sāeed
عربی,صالح,شایسته و درستکار، نیک، خوب، دارای اعتقاد و عمل درست دینی، نام پیامبر قوم ثمود,boy,sāleh
عربی,صالحه,مؤنث صالح، شایسته و درستکار، نیک، خوب، دارای اعتقاد و عمل درست دینی,girl,sālehe
عربی,صانع,آفریننده ، صنعتگر، همچنین یکی از نام های خداوند نیز صانع می باشد,boy,sānee
عربی,صاین,صائن، محافظ، نگاه دارنده,boy,sāyen
عربی,صبا,نسیم ملایمی که از طرف شمال شرق می وزد، پیام رسان میان عاشق و معشوق، نام یکی از شعب بیست و چهارگانه موسیقی قدیم، نام موسیقیدان معروف موسیقی قدیم، نام موسیقیدان معروف ایران,girl,sabā
عربی,صباح,بامداد، صبح‎ ‎‏ ، روز، نام دعائی منسوب به علی(ع),boy,sabāh
عربی-فارسی,صبرینه,صبر(عربی) + ینه(فارسی) نام گیاهی است,girl,sabrine
عربی,صبریه,بردبار، شکیبا,girl,sabriye
عربی,صداقت,راستی و درستی، دوستی,boygirl,se(a)dāqat
عربی,صدر,بالاترین ، اعلاترین در هر چیز,boy,sadr
عربی-فارسی,صدرا,مرکب از صدر (عربی به معنای بالا) + الف فاعلی (فارسی) - بالا برنده،ارج دهنده،نام حکیم محمدبن ابراهیم بن یحیی شیرازی معروف به ملاصدرا,boy,sadrā
عربی,صدرالدین,دارای برتری دین، مقدم و پیشوای دین,boy,sadroddin
عربی,صدف,نوعی جانور نرم تن که قدما اعتقاد داشتند اگر قطره باران در آن جا بگیرد به مروارید تبدیل می شود ، نام سه ستاره به شکل مثلث,girl,sadaf
عربی,صدوق,راستگو، صدیق، دوست,boy,saduq
عربی,صدیق,بنده خالص خداوند ، بسیار راستگو و درستکار، لقب یوسف(ع) پسر یعقوب(ع),boy,seddiq
عربی,صدیقه,مؤنث صدیق، بسیار راستگو و درستکار، لقب عایشه همسر پیمابر(ص) و لقب مریم(ع),girl,seddiqe
عربی,صغری,مؤنث اصغر، زن کوچک تر و هر شیء مؤنث که کوچک باشد,girl,soqrā
عربی,صفا,یکرنگی، خلوص، صمیمیت، نام یکی از گوشه های موسیقی ایرانی،نام کوهی در مکه,boy,safā
عربی-فارسی,صفدر,صف(عربی) + در(فارسی) ، مردجنگی، دلاور، صف شکن، از القاب علی(ع,boy,saf dar
عبری,صفورا,مصرف کننده اندوخته ها-خالی کننده ظروف- نام همسر حضرت موسی و دختر حضرات شعیب,girl,safurā
عربی,صفی,خالص ، یگانه ، یکتا ، برگزیده ، صاف ، پاک و روشن ، نام شاعر و نویسنده و واعظ ایرانی قرن هشت و نه هجری,boy,safi(y)
عربی,صفیه,مؤنث صفی، نام یکی از همسران پیامبر(ص),girl,safiye
عربی,صلاح,خیر و نیکی,boy,salāh
عربی,صمد,بی نیاز، غنی، مهتر، از نامهای خداوند، از اسماء حسنی,boy,samad
عربی,صمصام,شمشیری که خم نگردد، شمشیر برّان,boy,samsām
عربی,صمیم,صمیمی، میانه، وسط، اوج و نهایت شدت یا ترقی چیزی,boy,samim
عربی,صنعان,طبق روایت شیخ عطار در منطق الطیر، نام عارفی بزرگ که هفتاد مرید داشت,boy,san’ān
عربی,صنم,بت، معشوق، دلبر,girl,sanam
عربی,صهبا,شرابی که مایل به سرخی باشد، شراب انگوری,girl,sahbā
فارسی,صوفیا,نوایی در موسیقی,girl,sufiyā
عربی-فارسی,صونا,صیانت ، خویشتنداری از گناه ، پارسایی,girl,so(w)nā
عربی,ضحا,زمانی پس از برآمدن افتاب، چاشتگاه، نام سوره ای در قرآن کریم,boygirl,zohā
عربی,ضرغام,شیر درنده ، پهلوان، دلاور,boy,zarqām
عربی,ضیا,نور، روشنی,boy,ziyā
عربی,ضیغم,شیر بیشه زار ، شیر قوی ، کنایه از فرد شجاع و دلیر,boy,zeyqam
عربی,طارق,ستاره صبح ، نام سوره ای در قرآن کریم,boy,tāreq
عربی,طالب,خواستار، خواهان ، سالک,boy,tāleb
عربی,طاها,نام سوره ای در قران کریم,boy,tāhā
عربی,طاهر,پاکیزه ، بی گناه، معصوم، نام یکی از پسران پیامبرص),boy,tāher
عربی,طاهره,مؤنث طاهر، زن پاک و مبرا از عیب، لقب فاطمه زهراع) و لقب خدیجه همسر پیامبر(ص),girl,tāhere
یونانی,طاووس,طاوس،معرب از یونانی ، پرنده ای با پرهای رنگارنگ، نام یکی از صورتهای فلکی نیم کره جنوبی، نام همسر فتحعلی شاه قاجار,girl,tāvus
عربی,طراوت,تر و تازگی,girl,tarāvat
ترکی,طرخان,از شخصیتهای شاهنامه، نام سردار چینی در سپاه افراسیاب تورانی,boy,tarxān
ترکی,طرلان,ترلان,girl,tarlān
عربی,طلا,فلزی زرد رنگ و نسبتاً نرم، زر,girl,talā
عربی,طلایه,نشانه یا جلوه نخستین از هر چیز که پیش از دیگر نشانه ها نمایان شود,girl,talāye
عربی,طلحه,نام یکی از صحابه پیامبر(ص)، نیز نام دومین امیر از سلسله طاهریان,boy,talhe
عربی,طلوع,برآمدن خورشید و مانند آن,girl,tolue
عربی,طلیعه,طلایه,girl,taliee
عربی,طناز,بسیار زیبا، دلنشین و فریبنده,girl,tannāz
عربی,طنان,پرطنین، بلندآوازه، مشهور,girl,tannān
عربی,طنین,انعکاس صوت، پژواک، خوش آهنگی,girl,tanin
فارسی,طه,طهماسپ,boy,tāhā
فارسی,طهمورث,از شخصیتهای نام پسر هوشنگ پادشاه پیشدادی,boy,tahmures
عربی,طهورا,پاکیزه - پاک کننده,girl,tahurā
عربی,طوبی,نام درختی در بهشت,girl,tubā
فارسی,طوس,از شخصیتهای شاهنامه، نام شاهزاده و پهلوان ایرانی ملقب به زرینه کفش، فرزند نوذر پادشاه پیشدادی,boy,tus
هندی,طوطیا,معرب از هندی، توتیا,girl,tutiyā
آرامی,طوفان,معرب از آرامی ، جریان هوای بسیار شدید، هیاهو و غوغا,boy,tufān
عربی,طیب,پاک، مطهر، پاکیزه,boy,tayyeb
عربی,طیبه,مؤنث طیب، پاک، مطهر، پاکیزه,girl,tayyebe
عربی,ظافر,ظفریابنده، پیروزی یابنده,boy,zāfar
عربی,ظریف,دارای اجزا یا ساختار نازک و باریک همراه با ظرافت و تناسب، نکته سنج و نکته دان,girl,zarif
عربی,ظریفه,مؤنث ظریف، دارای اجزا یا ساختار نازک و باریک همراه با ظرافت و تناسب، نکته سنج و نکته دان,girl,zarife
عربی,ظفر,پیروزی، نصرت,boy,zafar
عربی,ظهیر,پشتیبان، یاور، ظهیرالدین,boy,zahir
عربی,ظهیرالدین,یار و یاور دین، پشتیبان دین ، نام شاعر نامدار ایرانی قرن ششم، ظهیرالدین فاریابی,boy,zahiroddin
عربی,عابد,عبادت کننده، پرستنده چیزی یا کسی,boy,ābed
عربی,عابده,مؤنث عابد، عبادت کننده، پرستنده چیزی یا کسی,girl,ābede
عربی,عادل,با انصاف,boy,ādel
عربی,عادله,مؤنث عادل،بانوی با انصاف,girl,ādele
عربی,عارف,آن که از راه تهذیب نفس و تفکر، به معرفت خداوند دست می یابد، دانا، آگاه، نام شاعر ایرانی قرن چهاردهم، عارف قزوینی,boy,āref
عربی,عارفه,مؤنث عارف، آن که از راه تهذیب نفس و تفکر، به معرفت خداوند دست می یابد، دانا، آگاه,girl,ārefe
عربی,عاشور,روز دهم از ماه محرم,boy,āšur
سریانی,عاصفه,معرب از سریانی، باد تند و شدید، تندباد,girl,āsefe
عربی,عاصم,نگهدارنده، محافظ,boy,āsem
عربی,عاطفه,عربی محبت و مهربانی، عطوفت,girl,ātefe
عربی,عاقله,مؤنث عاقل،دارای عقل و فهم زیاد,girl,āqele
عربی,عالم,جهان، دنیا,girl,ālam
عربی,عالمه,بانوی دانشمند,girl,āleme
عربی,عالیه,مؤنث عالی،عنوانی احترام آمیز برای زنان، عالی مقام، نام دختر هارون الرشید، به روایتی نام دختر امام علی النقی(ع),girl,āliye
عربی,عامر,آباد کننده، معمور، آبادان,boy,āmer
عربی,عایشه,دارای حال نیکو، نام دختر ابوبکر و همسر پیامبر(ص),girl,āyeše
عربی,عباد,بندگان، نام چندتن از خاندان بنی عباد,boy,ebād
عربی,عبادالله,بندگان خداوند,boy,ebādollāh
عربی,عباس,شیر بیشه، نام پسر عبدالمطلب عموی پیامبر(ص)،لقب برادر امام حسین علمدار شجاع صحرای کربلا,boy,abbās
عربی,عبدالباقی,بنده پروردگار که باقی و پایدار است، نام خطاط معروف ایرانی در زمان شاه عباس صفوی,boy,abdolbāqi
عربی,عبدالجبار,بنده پروردگار که دارای جبروت است,boy,abodoljabbār
عربی,عبدالجلیل,بنده پروردگار که جلیل و بزرگ است، نام دانشمند شیعه قرن ششم، عبدالجلیل رازی,boy,abodoljalil
عربی,عبدالحسین,بنده حسین,boy,abdolhoseyn
عربی,عبدالحق,بنده پروردگار,boy,abdolhaq(q)
عربی,عبدالحلیم,بنده پروردگار که حلیم و بردبار است,boy,abdolhalim
عربی,عبدالحی,بنده پروردگار همیشه زنده,boy,abdolhay
عربی,عبدالرحمان,عبد الرحمن,boy,abdolrahmān
عربی,عبدالرحیم,بنده پروردگار رحیم و مهربان,boy,abdolrahim
عربی,عبدالرزاق,بنده پروردگار روزی دهنده,boy,abdolrazzāq
عربی,عبدالرشید,بنده پروردگار هدایت کننده، نام پسر محمد غزنوی,boy,abdolraŝid
عربی,عبدالرضا,بنده رضا,boy,abdorrezā
عربی,عبدالعزیز,بنده پروردگار گرامی و باعزت,boy,abdolaziz
عربی,عبدالعظیم,بنده پروردگار بزرگ ، نام یکی از بزرگان و نوادگان امام حسن(ع) در قرن دوم که آرامگاه وی در شهر ری است,boy,abdolazim
عربی,عبدالغفار,بنده پروردگار بخشاینده گناه,boy,abdolqffār
عربی,عبدالغفور,عبدالغفار,boy,abdolqafar
عربی,عبدالفتاح,بنده پروردگار گشاینده دشواریها,boy,abdolfttāh
عربی,عبدالقادر,بنده پروردگار توانا,boy,abdolqāder
عربی,عبدالقاهر,بنده پروردگار چیره و توانا,boy,abdolqāher
عربی,عبداللطیف,بنده پروردگار که دارای لطف است، نام یکی از پادشاهان تیموری,boy,abdollatif
عربی,عبدالله,بنده پروردگار، نام پدر پیامبر(ص),boy,abdollāh
عربی,عبدالملک,بنده یا پادشاه خداوند، نام دو تن از پادشاهان سامانی,boy,abdolmalek
عربی,عبدالواحد,بنده پروردگار یکتا,boy,abdolvāhed
عربی,عبدالکریم,بنده پروردگار بخشنده,boy,abdolkarim
عربی,عبیدالله,بنده کوچک خداوند، نام یکی از فرزندان امام جعفرصادق و مؤسس دولت علویان,boy,obeydollāh
عربی,عثمان,نام خلیفه سوم,boy,osmān
عربی,عدنان,نام یکی از اجداد پیامبر(ص),boy,adnān
عربی,عذرا,دوشیزه، باکره، بکر، لقب مریم(ع) و لقب فاطمه(س)، نام معشوق وامق,girl,azrā
عربی-فارسی,عرشیا,ملکوتی آسمانی - مرکب از عرش + الف نسبت,boy,aršiyā
عربی-فارسی,عرشیان,عرش(عربی) + ی(فارسی) + ان(فارسی) ملائکه، فرشتگان,girl,aršiyān
عربی,عرفان,یکی از مراحل سلوک، معرفت، شناخت خداوند,boygirl,erfān
عربی-فارسی,عرفانه,عرفان(عربی) + ه (فارسی) مرکب از عرفان( معرفت) + ه ( پسوند نسبت),girl,erfāne
عربی,عزالدین,آن که باعث عزت دین است,boy,ez(z)oddin
عربی,عزت,گرامی و عزیز بودن، سربلندی و ارجمندی، احترام، بزرگداشت، تکریم,boygirl,ezzat
عربی-فارسی,عزت زمان,عزت(عربی) + زمان(فارسی)،عزت الزمان,girl,ezzat
عبری,عزرا,نام کاهن و رهبر عبرانیان در زمان اردشیر پادشاه هخامنشی,boy,azrā
عربی,عزیز,گرامی، محبوب، گرانمایه، محترم، از نامهای خداوند,boy,aziz
عربی,عزیزالله,گرامی نزد خداوند,boy,azizollāh
عربی,عزیزه,مؤنث عزیز، گرامی، محبوب، گرانمایه، محترم,girl,azize
عربی,عسل,مایعی خوراکی که زنبور عسل می سازد، بسیار شیرین و دوست داشتنی,girl,asal
عربی,عصمت,بی گناهی، پاکدامنی,girl,esmat
عربی,عطا,بخشش، انعام,boy,atā
فارسی,عطرین,منسوب به عطر - خوشبو - دلانگیز,girl,a(e)trin
عربی,عطیه,انعام، بخشش,girl,attiye
عربی,عظیم,بزرگ، کلان، با اهمیت، بزرگ، فراوان، بسیار، از نامهای خداوند,boy,azim
عربی,عظیمه,مؤنث عظیم، بزرگ، کلان، با اهمیت، بزرگ، فراوان، بسیار,girl,azime
عربی,عفت,پاکدامنی، پرهیزکاری، پارسایی,girl,effat
عربی,عفیف,دارای عفت، پرهیزکار، پارسا,girl,afif
عربی,عفیفه,مؤنث عفیف، دارای عفت، پرهیزکار، پارسا,girl,afife
عربی,عقیق,نام سنگی قیمتی به رنگ زرد و صورتی یا جگری,girl,aqiq
عربی,عقیل,خردمند و بزرگوار، عاقل و گرامی، نام برادر علی(ع) و پسر موسی کاظم(ع),boy,aqil
عربی,عقیله,زن با اصل و نسب، گرامی و نجیب زاده,girl,aqile
عربی,علا,بزرگی، رفعت,boy,alā
عربی,علاء الدین,سبب رفعت و بزرگی دین,boy,alā’oddin
عربی,علوان,نام دیگر مرداس پدر ضحاک و نام چندتن از شخصیتهای تاریخی,boy,alvān
عربی,علویه,از نسل علی(ع)، سیده,girl,alaviy(y)e
فارسی,علی,boy,عربی,ali
عربی,علیم,دانا، آگاه، از نامهای خداوند,boy,alim
عربی,عماد,تکیه گاه، نگاهدارنده، ستون,boy,emād
عربی,عمادالدین,تکیه گاه و ستون دین,boy,emādoddin
عربی,عمار,مرد با ایمان، ثابت و استوار، نام پسر یاسر از یاران پیامبر(ص),boy,ammār
عربی,عمر,نام خلیفه دوم,boy,omar
عربی,عمران,نام پدر موسی پیامبر(ص)، نام سوره ای در قرآن کریم,boy,emrān
عربی,عمید,عاشق و بی قرار ، همچنین بزرگ قوم ، سرور و تکیه گاه طایفه,boy,amid
عربی,عمیدالدین,آن که در دین تسلط دارد,boy,amidoddin
عربی,عنایت,لطف، نیکی، احسان، کمک، یاری,boy,enāyat
عربی,عهدیه,منسوب به عهد، پای بند به عهد و پیمان,girl,ahdiye
عبری,عیسی,معرب از عبری ، نجات دهنده، نام پیامبر مسیحیت,boy,isā
عربی,غالب,چیره ، نام شاعری در قرن سیزدهم، غالب دهلوی,boy,qāleb
عربی,غانیه,زن جوان پاکدامن,girl,qāniye
فارسی,غباد,قباد،از شخصیتهای شاهنامه، نام چندتن از شخصیتهای شاهنامه از جمله نام پسر کاوه آهنگر,boy,qobād
عربی,غدیر,آبگیر، تالاب، نام آبگیری میان مکه ومدینه که در آنجا پیامبر(ص)، علی(ع) را به عنوان جانشین خود معرفی کرد,boy,qadir
عربی,غدیره,گیسوی بافته شده ،قسمتی از گیاه,girl,qadire
عربی,غزال,نوعی آهوی ظریف اندام با چشمان درشت سیاه,girl,qazāl
عربی,غزاله,آهو بره ماده,girl,qazāle
عربی,غزل,شعر عاشقانه,girl,qazal
عربی,غفور,بخشاینده و آمرزنده گناهان، از نامهای خداوند,boy,qafur
عربی,غلامرضا,مرکب از دو اسم غلام و رضا,boy,qolām rezā
فارسی,غلامعلی,کسی که حضرت علی علیه السلام آقا و سرور اوست ، مرکب از دو اسم غلام و علی,boy,qolām ali
فارسی,غنچه,گلی که هنوز باز نشده و برگهایش به هم فشرده اند ، مجازا ل و دهان معشوق,girl,qonče
عربی,غیاث,فریادرس، از نامهای خداوند,boy,qiyās
عربی,فؤاد,دل، قلب,boy,fo’ād
عربی,فائز,فایز، نایل، رستگار,boy,fā’ez
عربی,فائزه,فایزه ، نایل، رستگار,girl,fā’eze
عربی,فائقه,فایقه,girl,fā’eqe
عربی,فاتح,پیروز,boy,fāteh
عربی,فاخته,پرنده ای از خانواده کبوتر، کوکو,girl,fāxte
عبری,فاران,معرب از عبری، موضع مغازه ها، نام دشتی که بنی اسرائیل در آن جا گردش می کردند,boy,fārān
عربی,فارهه,دختر زیبا و با نمک,girl,fārehe
عربی,فاروق,تمیز دهنده و فرق گذارنده، لقب عمر خلیفه دوم,boy,fāruq
